YDL168W	NP_010113
YBR020W	NP_009576
YDL049C	NP_010234
YAL019W	NP_009383
YDR484W	NP_010772
YEL037C	NP_010877
YDL114W	NP_010169
YCL027W	NP_009903
YBR273C	NP_009832
YHR139C-A	
YIL062C	NP_012202
YML091C	NP_013619
YCL021W-A	NP_065437
YAL017W	NP_009385
YOR372C	NP_015017
YGL098W	NP_011417
YDL209C	NP_010072
YMR199W	NP_013926
YNL329C	NP_014070
YJL022W	
YCR093W	NP_010017
YMR300C	NP_014029
YLR159C-A	NP_878122
YLR159C-A	NP_878127
YLR159C-A	NP_878126
YLR159C-A	NP_878123
YCR039C	NP_010020
YCR039C	NP_009868
YCR039C	NP_009866
YBL053W	
YLR008C	NP_013108
YIL107C	NP_012159
YIL057C	NP_012207
YGL136C	NP_011379
YBL107W-A	
YHR024C	NP_011889
YLR120C	NP_013221
YGR211W	NP_011727
YPR089W	NP_015414
YML007W	NP_013707
YEL030C-A	
YPL039W	NP_015286
YGL041C-B	NP_878074
YHR120W	NP_011988
YLR237W	NP_013338
YCL076W	
YBL007C	NP_009546
YFL034C-A	NP_116619
YMR194W	NP_013920
YGR068C	NP_011582
YNR064C	NP_014462
YBR301W	NP_009860
YBR301W	NP_076873
YPL075W	NP_015250
YPL017C	NP_015308
YGR163W	NP_011679
YML004C	NP_013710
YNL097W-A	
YDR108W	NP_010393
YMR202W	NP_013929
YGR292W	NP_011808
YOR140W	NP_014783
YHR172W	NP_012042
YBR266C	
YKL102C	
YDR034C-D	NP_058138
YEL029C	NP_010885
YNL267W	NP_014132
YDR058C	NP_010343
YLR250W	NP_013351
YHR053C	NP_011920
YHR053C	NP_011922
YGR245C	NP_011761
YKR066C	NP_012992
YNL040W	NP_014358
YGL161C	NP_011354
YIL003W	NP_012263
YMR105W-A	NP_878142
YPR144C	NP_015470
YHR214W-A	
YOR359W	NP_015004
YFL055W	NP_116600
YDR524W-C	NP_878066
YGR070W	NP_011584
YGR181W	NP_011697
YIL086C	
YPL029W	NP_015296
YGL102C	
YER007C-A	NP_010923
YLR116W	NP_013217
YAL047W-A	
YDR197W	NP_010483
YJR144W	NP_012678
YPL224C	NP_015100
YPL172C	NP_015153
YMR083W	NP_013800
YGR086C	NP_011600
YMR156C	NP_013877
YHR205W	NP_012075
YOL013W-A	NP_878166
YGR281W	NP_011797
YCR048W	NP_009978
YKL182W	NP_012739
YDL065C	NP_010218
YPR201W	NP_015527
YLR154W-E	
YMR126C	NP_013845
YDR175C	NP_010460
YEL059W	
YDR428C	NP_010716
YJL195C	
YER032W	NP_010949
YMR194C-A	
YOR182C	NP_013390
YOR182C	NP_014825
YGR194C	NP_011710
YHR056W-A	
YGR078C	NP_011592
YHR163W	NP_012033
YMR265C	NP_013992
YIL162W	NP_012104
YOR222W	NP_014865
YBL103C	NP_009447
YLR358C	
YIL052C	NP_012212
YKL108W	NP_012814
YML040W	NP_012561
YML040W	NP_058172
YML040W	NP_013673
YMR059W	NP_013775
YDR302W	NP_010588
YOL017W	NP_014625
YLR382C	NP_013486
YBR242W	NP_009801
YBL021C	NP_009532
YNL246W	NP_014153
YER012W	NP_010928
YOL030W	NP_014612
YLR301W	NP_013404
YDR082W	NP_010367
YKL068W-A	NP_878111
YDL221W	
YPR139C	NP_015465
YGL141W	NP_011374
YOR231C-A	
YOR343W-B	NP_620389
YDR458C	NP_010746
YPL202C	NP_015122
YJR072C	NP_012606
YLR114C	NP_013215
YOL068C	NP_014573
YPR071W	NP_015396
YDR267C	NP_010553
YJL019W	NP_012515
YLR248W	NP_013349
YIL020C	NP_012244
YNL063W	NP_014336
YOR073W-A	
YOR391C	NP_015036
YFR044C	NP_116702
YFL023W	NP_683715
YIL129C	NP_012137
YFL032W	
YBR150C	NP_009708
YDR245W	NP_010531
YGL176C	NP_011339
YDR149C	
YDR212W	NP_010498
YMR185W	NP_013910
YOR103C	NP_014746
YJL091C	NP_012444
YDR065W	NP_010350
YKL126W	NP_012796
YOR254C	NP_014897
YHR174W	NP_012044
YLR441C	NP_013546
YDR182W-A	NP_878063
YFR012W	NP_116667
YBR204C	NP_009763
YLR283W	NP_013385
YGL174W	NP_011341
YGR145W	NP_011661
YDR061W	NP_010346
YGR199W	NP_011715
YBL005W	NP_009548
YLR466C-B	NP_878137
YNL018C	NP_014380
YIL108W	NP_012158
YDR404C	NP_010692
YML122C	
YBR131W	NP_009689
YOR058C	NP_116582
YBL104C	NP_009446
YBR095C	NP_009653
YIL004C	NP_012262
YBR084W	NP_009640
YCR095W-A	NP_001018032
YMR173W	NP_013897
YKL203C	NP_012719
YKL221W	NP_012701
YHR085W	NP_011953
YOR301W	NP_014945
YDL210W	NP_010071
YPL044C	
YDR168W	NP_010452
YKR052C	NP_012978
YNL308C	NP_014091
YOL089C	NP_014552
YOR171C	NP_014814
YIL050W	NP_012214
YLR043C	NP_013144
YOR031W	NP_014674
YBL099W	NP_009453
YLR359W	NP_013463
YNL054W-A	NP_058180
YOR237W	NP_014880
YPL217C	NP_015107
YKL111C	
YNR009W	NP_014406
YGL194C	NP_011321
YLR038C	NP_013139
YOR106W	NP_014749
YMR030W-A	NP_878141
YJR056C	NP_012590
YMR236W	NP_013963
YLR287C-A	NP_013390
YLR287C-A	NP_014825
YPR130C	
YER039C	NP_010956
YDR044W	NP_010329
YNL314W	NP_014085
YLR118C	NP_013219
YAR073W	
YDR387C	NP_010675
YIL071C	NP_085069
YOL130W	NP_014511
YDR169C	NP_010453
YLR157C-C	NP_878122
YLR157C-C	NP_878127
YLR157C-C	NP_878126
YLR157C-C	NP_878123
YER178W	NP_011105
YBL094C	
YDR514C	NP_010802
YIR019C	NP_012284
YEL045C	
YGL177W	
YDR333C	NP_010620
YMR210W	NP_013937
YDR124W	NP_010409
YKR061W	NP_012987
YOR338W	NP_014983
YER088C	NP_011012
YLR467W	NP_010834
YLR467W	NP_013572
YLR467W	NP_061495
YML116W-A	
YDR360W	
YPL283W-A	
Q0130	NP_009319
YDR115W	NP_010400
YOR334W	NP_014979
YGR256W	NP_011772
YPR021C	NP_015346
YKR097W	NP_013023
YFL031C-A	
YOL038C-A	NP_878164
YHR218W-A	NP_009438
YMR107W	NP_013825
YDR451C	NP_010739
YCL063W	NP_009870
YJL192C	NP_012343
YBR039W	NP_009595
YHR177W	NP_012047
YER023C-A	
YGL214W	
YIR027C	NP_012293
YAL042W	NP_009358
YIL007C	NP_012259
YPR036W	NP_015361
YOR030W	NP_014673
YHR181W	NP_012051
YPL267W	NP_015056
YOL051W	NP_014591
YDR188W	NP_010474
YMR243C	NP_013970
YAL067W-A	NP_878038
YLR154W-F	
YNR034W-A	NP_061494
YCR049C	
YHR180W	
YEL023C	NP_010891
YNL057W	
YNL045W	NP_014353
YPL080C	
YPR141C	NP_015467
YJR061W	NP_012595
YIL104C	NP_012162
YLL035W	NP_013065
YHR214C-C	NP_036195
YNL282W	NP_014117
YNL338W	
YLR424W	NP_013528
YBR243C	NP_009802
YDR520C	NP_010808
YFL064C	NP_116591
YGL137W	NP_011378
YMR234W	NP_013961
YNL212W	NP_014187
YJL026C-A	
YMR112C	NP_013830
YGL212W	NP_011303
YHR005C-A	NP_011869
YHL009W-A	NP_058134
YJL156W-A	
YJL134W	NP_012401
YLR454W	NP_013559
YJL127C-B	NP_878103
YOR105W	
YDR080W	NP_010365
YKL064W	NP_012859
YNR023W	NP_014420
YBL096C	
YPL253C	NP_015070
YHR073C-B	
YLR261C	
YBR096W	NP_009654
YJR042W	NP_012576
YGR150C	NP_011666
YDR089W	NP_010374
YGR074W	NP_011588
YLR390W-A	NP_013495
YGL180W	NP_011335
YHR043C	NP_011909
YPR101W	NP_015426
YBR146W	NP_009704
YDR017C	NP_010300
YDR085C	NP_010370
YHR011W	NP_011875
YKL053W	
YPL043W	NP_015282
YPR146C	
YDL235C	NP_010046
YCL041C	
YLR278C	NP_013380
YGL158W	NP_011357
YHR070C-A	
YLR348C	NP_013452
YGR186W	NP_011702
YAL028W	NP_009374
YDL002C	NP_010282
YDR099W	NP_010384
YJL213W	NP_012322
YNL278W	NP_014121
YNL173C	NP_014226
YLR313C	NP_013417
YMR216C	NP_013943
YER039C-A	NP_010957
YJL009W	
YLR196W	NP_013297
YMR306W	NP_014036
YBR085C-A	NP_061491
YDL059C	NP_010224
YOR329C	NP_014974
YHL035C	NP_011828
YHL004W	NP_011859
YJR116W	NP_012650
YBR073W	NP_009629
YDR449C	NP_010737
YPR064W	
YDL088C	NP_010195
YBR215W	NP_009774
YDR435C	NP_010723
YNL161W	NP_014238
YLR331C	
YDL052C	NP_010231
YFL058W	NP_116597
YGR295C	NP_011811
YFR031C	NP_116687
YMR144W	NP_013864
YBR084C-A	NP_009641
YBR084C-A	NP_009526
YDR161W	NP_010445
YER062C	NP_010984
YCR068W	NP_009994
YPR051W	NP_015376
YCR094W	NP_010018
YLR253W	NP_013354
YOR285W	NP_014928
YJL001W	NP_012533
YGR068W-A	
YLL022C	NP_013078
YGL237C	NP_011277
YHR067W	NP_011934
YOR266W	NP_014909
YBR044C	NP_009600
YDR120C	NP_010405
YLR071C	NP_013172
YGR151C	
YJL012C	NP_012522
YER126C	NP_011052
YMR246W	NP_013974
YLR201C	NP_013302
YPL031C	NP_015294
YJL098W	NP_012437
Q0142	
YBR059C	NP_009615
YDR445C	
YFL015W-A	
YGR020C	NP_011534
YHR091C	NP_011959
YIR039C	NP_012305
YAR047C	
YML066C	NP_013645
YDR501W	NP_010789
YNL088W	NP_014311
YKR043C	NP_012969
YNL053W	NP_014345
YDR137W	NP_010421
YDR400W	NP_010688
YBR231C	NP_009790
YDL120W	NP_010163
YER082C	NP_011005
YHL043W	NP_011820
YLR151C	NP_013252
YFR021W	NP_444297
YML121W	NP_013585
YNL033W	NP_014365
YLR310C	NP_013413
YDR048C	
YGR087C	NP_011601
YGR244C	NP_011760
YGL255W	NP_011259
YNL036W	NP_014362
YHR046C	NP_011912
YKR071C	NP_012997
YOR016C	NP_014659
YGR063C	NP_011577
YLL019W-A	
YML065W	NP_013646
YPR005C	NP_015330
YAR003W	NP_009403
YGR223C	NP_011739
YHR021W-A	NP_011886
YFL062W	NP_116593
YDR537C	
YMR267W	NP_013994
YPL093W	NP_015232
YJR034W	NP_012568
YNL077W	NP_014322
YPL160W	NP_015165
YGL185C	NP_011330
YDR456W	NP_010744
YKL175W	NP_012746
YGL190C	NP_011325
YMR262W	NP_013989
YOR101W	NP_014744
YGL005C	NP_011510
YNL125C	NP_014274
YBL019W	NP_009534
YBR043C	NP_009599
YDL231C	NP_010050
YML101C	NP_013607
YKL037W	NP_012887
YOL094C	NP_014547
YMR077C	NP_013794
YPR007C	NP_015332
YIL067C	NP_012197
YMR108W	NP_013826
YJL033W	NP_012501
YKL179C	NP_012742
YPL126W	NP_015199
YEL041W	NP_010873
YGL208W	NP_011307
YLL036C	NP_013064
YNL113W	NP_014286
YKR099W	NP_013025
YGL025C	NP_011490
YBR171W	NP_009730
YDL005C	NP_010279
YNL031C	NP_009564
YNL031C	NP_014367
YGR226C	
YOR146W	
YDL056W	NP_010227
YML120C	NP_013586
YOR384W	NP_015029
YLL021W	NP_013079
YGR048W	NP_011562
YOL149W	NP_014492
YHR032W-A	
YML129C	NP_013577
YIL059C	
YBR220C	NP_009779
YLR317W	
YPL058C	NP_015267
YOL154W	NP_014488
YBR227C	NP_009786
YER165W	NP_011092
YNR056C	NP_014454
YNL327W	NP_014072
YOR130C	NP_014773
YJL181W	NP_012354
YDL039C	NP_010245
YER016W	NP_010932
YPL099C	NP_015226
YNL242W	NP_014157
YDR365W-B	NP_058152
YLR099W-A	NP_076901
YMR058W	NP_013774
YNL297C	NP_014102
YAL018C	NP_009384
YOL078W	NP_014563
YEL002C	NP_010914
YJL156C	NP_012379
YCL032W	NP_009898
YMR166C	NP_013889
YNL146C-A	NP_878152
YDR034C-A	NP_010318
YPL050C	NP_015275
YDR510W	NP_010798
YER158W-A	
YLR327C	NP_013431
YPL277C	NP_015046
YOR139C	
YBR116C	
YLR142W	NP_013243
YPL257W	NP_015066
YLR104W	NP_013205
YNL222W	NP_014177
YKR051W	NP_012977
YLR291C	NP_013394
YBR293W	NP_009852
YLR412W	NP_013516
YFR040W	NP_116698
YNR067C	NP_014465
YNL074C	NP_014325
YBR021W	NP_009577
YML021C	NP_013691
YER038C	NP_010955
YNL044W	NP_014354
YHR007C-A	NP_878086
YER060W-A	NP_010982
YDR203W	
YER173W	NP_011100
YOR190W	NP_014833
YML048W	NP_013664
YBR130C	NP_009688
YPR072W	NP_015397
YFR012W-A	NP_076889
YHR048W	NP_011914
YHL006C	NP_011857
YHL034C	NP_011829
YDR418W	NP_010706
YDR418W	NP_010860
YGR270C-A	
YLR183C	NP_013284
YIR024C	NP_012290
YCR038C	NP_009967
YOL155C	NP_014487
YIL009C-A	NP_012256
YJR040W	NP_012574
YJL037W	NP_012497
YOR059C	NP_014702
YMR325W	NP_014058
YGL149W	
YGR271W	NP_011787
YGR173W	NP_011689
YNR002C	NP_014399
YMR172C-A	
YIL158W	NP_012108
YBR086C	NP_009643
YLR361C-A	NP_878134
YOR027W	NP_014670
YER048W-A	NP_010968
YML090W	
YDR210W-B	NP_058142
YHR164C	NP_012034
YGR278W	NP_011794
Q0085	NP_009313
YPR150W	
YKL204W	NP_012718
YDR462W	NP_010750
YMR273C	NP_014000
YJL162C	NP_012373
YMR175W-A	NP_878143
YLL054C	NP_013046
YDL055C	NP_010228
YPR080W	NP_009676
YPR080W	NP_015405
YFL017W-A	NP_116636
YOL019W	NP_014623
YGL127C	NP_011388
YLR266C	NP_013368
YGR268C	NP_011784
YHL033C	NP_011830
YGL063C-A	
YKR076W	NP_013002
YJR130C	NP_012664
YEL007W	NP_010909
YMR285C	NP_014012
YBR104W	NP_009662
YPL263C	NP_015060
YER096W	NP_011022
YOR325W	
YIL128W	NP_012138
YDR311W	NP_010597
YKL088W	NP_012835
YJL046W	NP_012489
YLR228C	NP_013329
YER053C-A	NP_061492
YKL056C	NP_012867
YPL037C	NP_015288
YDR459C	NP_010747
YOR357C	NP_015002
YNR004W	NP_014401
YNL192W	NP_014207
YGL068W	NP_011447
YNL339W-B	
YKL096C-B	NP_878110
YDL157C	NP_010124
YOR007C	NP_014649
YJL029C	NP_012505
YBR105C	NP_009663
YDL013W	NP_010271
YJR052W	NP_012586
YGL200C	NP_011315
YNL194C	NP_014205
YDR260C	NP_010546
YPL012W	NP_015313
YBL047C	NP_009506
YKR001C	NP_012926
YNR072W	NP_014470
YLR157W-E	NP_878125
YBR154C	NP_009712
YPL156C	NP_015169
YKL048C	NP_012876
YJL020C	NP_012514
YPL105C	NP_015220
YLR251W	NP_013352
YHR049C-A	
YGR113W	NP_011628
YEL018C-A	
YHL006W-A	
YGL008C	NP_011507
YBR253W	NP_009812
YLR212C	NP_013313
YCR020C	NP_009947
YDR340W	
YJR141W	NP_012675
YHR060W	NP_011927
YDR361C	NP_010648
YPL009C	NP_015316
YNL027W	NP_014371
YNL065W	NP_014334
YNL211C	NP_014188
YHL038C	NP_011825
YPL070W	NP_015255
YOL111C	NP_014530
YDR075W	NP_010360
YER009W	NP_010925
YMR219W	NP_013946
YFL034C-B	NP_116618
YIR011C	NP_012276
YMR297W	NP_014026
YIL139C	NP_012127
YJR021C	NP_012555
YDR254W	NP_010540
YNL301C	NP_014098
YNL301C	NP_014521
YPL005W	NP_015320
YGL105W	NP_011410
YBR255C-A	NP_116328
YDL224C	NP_010057
YKL188C	NP_012733
YGR090W	NP_011604
YKL062W	NP_012861
YER044C	NP_010962
YNL315C	NP_014084
YLL049W	NP_013051
YKL216W	NP_012706
YJL158C	NP_012377
YDR162C	NP_010446
YCR024C-B	NP_878057
YJL202C	
YCR059C	NP_009985
YDL183C	NP_010098
YKR046C	NP_012972
YCL039W	NP_009891
YER140W	NP_011067
YPL069C	NP_015256
YOR386W	NP_015031
YLR365W	
YPL151C	NP_015174
YNL042W	NP_014356
YHR207C	NP_012077
YCR064C	
YDR171W	NP_010456
YPL157W	NP_015168
YLR227W-A	NP_012561
YLR227W-A	NP_058172
YLR227W-A	NP_013673
YDR479C	NP_010767
YAL034W-A	NP_009367
YBR013C	NP_009569
YOR258W	NP_014901
YNR057C	NP_014455
YJL113W	NP_012421
YIL015W	NP_012249
YGR161W-C	NP_001018033
YHR127W	NP_011995
YFL018C	NP_116635
YNL328C	NP_014071
YCL049C	NP_009881
YLR072W	NP_013173
YHR111W	NP_011979
YGL055W	NP_011460
YBR288C	NP_009847
YOL055C	NP_014586
YOR347C	NP_014992
YGL065C	NP_011450
YHR013C	NP_011877
YOR307C	NP_014952
YAL042C-A	
YNL144C	NP_014255
YIR038C	NP_012304
YLR230W	
YAL046C	NP_009353
YPL193W	NP_015131
YER147C-A	
YJL045W	NP_012490
YGR208W	NP_011724
YDR347W	NP_010634
YER190C-B	NP_001073292
YKR078W	NP_013004
YDR201W	NP_010487
YPR087W	
YLR027C	NP_013127
YOR275C	NP_014918
YML077W	NP_013634
YGL245W	NP_011269
YHR058C	NP_011925
YPR181C	NP_015507
YDL025W-A	
YER190W	NP_011117
YBR106W	NP_009664
YHR018C	NP_011882
YPL197C	
YBR170C	NP_009729
YMR304W	NP_014033
YDL211C	NP_010070
YPL078C	NP_015247
YDR273W	NP_010559
YOL007C	NP_014636
YDR399W	NP_010687
YLR064W	NP_013165
YKL181W	NP_012740
YML047W-A	
YGR192C	NP_011708
YGL045W	NP_011470
YDL078C	NP_010205
YOL041C	NP_014601
YMR226C	NP_013953
YHR200W	NP_012070
YDR524C	NP_010812
YLR111W	
YBR219C	NP_009778
YMR122C	
YGR270W	NP_011786
YPR125W	NP_015450
YEL046C	NP_010868
YIR015W	NP_012280
YGR136W	NP_011652
YMR242C	NP_013969
YMR242C	NP_014957
YLR379W	
YDR204W	NP_010490
YPL161C	NP_015164
YMR145C	NP_013865
YIR017W-A	
YLL031C	NP_013069
YDR300C	NP_010586
YLR229C	NP_013330
YLR421C	NP_013525
YJR151C	NP_012685
YMR307C-A	
YPL096W	NP_015229
YML038C	NP_013674
YJL082W	NP_012453
YIL006W	NP_012260
YLR392C	NP_013496
YGR075C	NP_011589
YBR268W	NP_009827
YDR316W	NP_010602
YNR070W	NP_014468
YKR020W	NP_012945
YOL164W-A	NP_878161
YPR142C	
YNL145W	NP_014254
YHR068W	NP_011935
YEL010W	
YOL013W-B	
YGL160W	NP_011355
YGR042W	NP_011556
YDR430C	NP_010718
YPR160W	NP_015486
YER007W	NP_010922
YGR095C	NP_011609
YCR041W	
YFL033C	NP_116620
YDL089W	NP_010194
YDR522C	NP_010810
YEL062W	NP_010852
YBR026C	NP_009582
YLR143W	NP_013244
YMR125W	NP_013844
YLR126C	NP_013227
YGL086W	NP_011429
YNL129W	NP_014270
YGL048C	NP_011467
YER106W	NP_011032
YBR083W	NP_009639
YJR012C	NP_012546
YGR169C	NP_011685
YDR509W	
Q0010	
YMR074C	NP_013790
YJL127W-A	
YDR341C	NP_010628
YDR521W	
YMR269W	NP_013996
YJR112W-A	NP_878107
YHR138C	NP_012006
YBL039C-A	
YFL021W	NP_116632
YPL144W	NP_015181
YML026C	NP_010738
YML026C	NP_013686
YEL053C	NP_010861
YHL020C	NP_011843
YGR106C	NP_011620
YLR444C	
YJR128W	
YMR194C-B	NP_878145
YLR452C	NP_013557
YMR005W	NP_013718
YOL099C	
YLR363C	NP_013467
YIL023C	NP_012241
YGL115W	NP_011400
YKL138C	NP_012784
YOL109W	NP_014532
YGL002W	NP_011513
YOR312C	NP_013969
YOR312C	NP_014957
YLR179C	NP_013280
YNL230C	NP_014169
YHL028W	NP_011835
YCR015C	NP_009941
YPR199C	NP_015525
YMR313C	NP_014044
YLR361C	NP_013465
YBR077C	NP_009633
YOR298W	NP_014941
YDR380W	NP_010668
YMR135W-A	
YGL226C-A	NP_011288
YDL177C	NP_010104
YOL084W	NP_014557
YLR069C	NP_013170
YDR060W	NP_010345
YDL096C	
YGR149W	NP_011665
YPL213W	NP_015111
YPL203W	NP_015121
YLL041C	NP_013059
YGL258W-A	NP_076890
YBL026W	NP_009527
YBR076C-A	
YNR021W	NP_014418
YGR080W	NP_011594
YBL055C	NP_009498
YBR195C	NP_009754
YCR096C	NP_010020
YIL172C	NP_012314
YIL172C	NP_012096
YPL191C	NP_015133
YMR013C	NP_013726
YPL148C	NP_015177
YFL038C	NP_116615
YPL088W	NP_015237
YPL240C	NP_015084
YIL037C	NP_012227
YGL145W	NP_116577
YLR232W	
YNL004W	NP_014394
YPR060C	NP_015385
YEL018W	NP_010897
YEL043W	NP_010871
YHR069C	NP_011936
YLR323C	NP_013427
YGL172W	NP_011343
YPL053C	NP_015272
YJR070C	NP_012604
YPL283C	NP_011812
YPL283C	NP_015040
YDL143W	NP_010138
YDR257C	NP_010543
YKL162C	NP_012760
YHL027W	NP_011836
YAR068W	NP_009431
YMR290C	NP_014017
YGR296C-A	
YDL021W	NP_010263
YDR452W	NP_010740
YPL211W	NP_015113
YBR074W	NP_009630
YAL038W	NP_009362
YBL071W-A	NP_660100
YMR024W	NP_013737
YOL047C	NP_014595
YDL018C	NP_010266
YLR147C	NP_013248
YIL061C	NP_012203
YML012W	NP_013701
YHR187W	NP_012057
Q0250	NP_009326
YGR155W	NP_011671
YLR155C	NP_013261
YLR155C	NP_013259
YLR155C	NP_013258
YLR155C	NP_013256
YLR136C	NP_013237
YKR015C	NP_012940
YDL060W	NP_010223
YLR320W	NP_013424
YIL069C	NP_010997
YIL069C	NP_012195
YHR075C	NP_011942
YIL085C	NP_012181
YGL195W	NP_011320
YDR062W	NP_010347
YOL119C	NP_014522
YJR105W	NP_012639
YNL289W	NP_014110
YER161C	NP_011088
YNR036C	NP_014434
YAL067C	NP_009333
YMR247C	NP_013975
YOR316C-A	NP_878175
YJL096W	NP_012439
YMR111C	NP_013829
YBR136W	NP_009694
YKL059C	NP_012864
YGR018C	
YMR090W	NP_013808
YNR061C	NP_014459
YGR119C	NP_011634
YGR235C	NP_011751
YER121W	NP_011047
YJL204C	NP_012331
YER180C-A	NP_796378
YMR294W-A	
YGR209C	NP_011725
YMR306C-A	
YNL154C	NP_014245
YDL012C	NP_010272
YBL064C	NP_009489
YDL181W	NP_010100
YOR392W	
YMR133W	NP_013852
YKL029C	NP_012896
YPR106W	NP_015431
YNL039W	NP_014359
YDL149W	NP_010132
YER170W	NP_011097
YDR009W	NP_010292
YBR282W	NP_009841
YGR187C	NP_011703
YLR007W	NP_013107
YPL269W	NP_015054
Q0110	NP_009318
YER013W	NP_010929
YER060W	NP_010981
YDR407C	NP_010695
YHR137W	NP_012005
YHL034W-A	
YGL009C	NP_011506
YGR058W	NP_011572
YIR041W	NP_012307
YIL008W	NP_012258
YBR192W	NP_009751
YHR101C	NP_011969
YDR279W	NP_010565
YBL009W	NP_009544
YER029C	NP_010946
YLR243W	NP_013344
YOL048C	NP_014594
YJL025W	NP_012509
YDR427W	NP_010715
YDR246W	NP_010532
YLR187W	NP_013288
YER182W	NP_011109
YDL024C	NP_010260
YMR137C	NP_013857
YNL163C	NP_014236
YMR228W	NP_013955
YOL148C	NP_014493
YJR069C	NP_012603
YDR411C	NP_010699
YBR232C	
YIL066C	NP_012198
YNL061W	NP_014338
YDR309C	NP_010595
YER095W	NP_011021
YCR054C	NP_009983
YDR499W	NP_010787
YJL138C	NP_012397
YJL138C	NP_012985
YJL063C	NP_012472
YKR004C	NP_012929
YMR206W	NP_013933
YER092W	NP_011017
YLR410W	NP_013514
YMR154C	NP_013875
YBR101C	NP_009659
YDR544C	
YIL042C	NP_012222
YOL004W	NP_014639
YHR112C	NP_011980
YGL029W	NP_011486
YPL261C	
YGR160W	
YJR060W	NP_012594
YDR437W	NP_010725
YHL022C	NP_011841
YGR017W	NP_011531
YGL175C	NP_011340
YIL124W	NP_012142
YLR305C	NP_013408
YOR343C	
YGR234W	NP_011750
YCR004C	NP_009930
YKL115C	
YKL028W	NP_012897
YPR173C	NP_015499
YAL011W	NP_009391
YPR137W	NP_015463
YJL108C	NP_012427
YHR039C-A	NP_011905
YLR238W	NP_013339
YNL067W	NP_014332
YEL016C	NP_010900
YEL020C	NP_010895
YLR020C	NP_013120
YPL060W	NP_015265
YER087W	NP_011010
YIL156W-B	NP_001027534
YOL087C	NP_014554
YNL304W	NP_014095
YHR056C	NP_011921
YHR056C	NP_011923
YNL092W	NP_014307
YJR110W	NP_012644
YKL033W	NP_012892
YPL152W	NP_015173
YLR427W	NP_013531
YHR214W	NP_009430
YHR214W	NP_012084
YLR049C	NP_013150
YBR025C	NP_009581
YGL243W	NP_011271
YNL208W	NP_014191
YER055C	NP_010975
YHR065C	NP_011932
YJR123W	NP_012657
YDR405W	NP_010693
YNL128W	NP_014271
YGL163C	NP_011352
YDR426C	
YMR139W	NP_013859
YDR442W	
YJL128C	NP_012407
YDL217C	NP_010064
YJR002W	NP_012535
YOL085C	
YPL094C	NP_015231
YJL157C	NP_012378
YER120W	NP_011046
YAL037C-A	NP_878040
YGL207W	NP_011308
YDR516C	NP_010804
YLR315W	NP_013419
YPL106C	NP_015219
YFR042W	NP_116700
YLR256W	NP_013357
YPR191W	NP_015517
YJR029W	NP_012562
YMR241W	NP_013968
YNR077C	
YOR147W	NP_014790
YJL189W	NP_012346
YAL059C-A	
YHR079C-A	NP_011947
YBR260C	NP_009819
YLR396C	NP_013500
YOL079W	
YNR037C	NP_014435
YPL243W	NP_015081
YDL109C	NP_010174
YBR018C	NP_009574
YLR440C	NP_013545
YDL248W	NP_010033
YCR043C	NP_009972
YBR054W	NP_009610
YPL270W	NP_015053
YNL164C	NP_014235
YNL062C	NP_014337
YML106W	NP_013601
YMR003W	NP_013716
YMR298W	NP_014027
YGR296W	NP_011812
YGR296W	NP_015040
YIL029W-A	
YMR037C	NP_013751
YHR012W	NP_011876
YKL094W	NP_012829
YOR066W	NP_014709
YDR497C	NP_010785
YLR367W	NP_013471
YOR129C	NP_014772
YOL161C	NP_014481
YJL027C	NP_012507
YJR147W	NP_012681
YDR409W	NP_010697
YDR041W	NP_010326
YMR272C	NP_013999
YJL039C	NP_012495
YKL143W	NP_012779
YDR307W	NP_010593
YDL081C	NP_010202
YBL100C	
YIL019W	NP_012245
YIL082W-A	NP_012184
YDR390C	NP_010678
YNL041C	NP_014357
YDL201W	NP_010080
YMR028W	NP_013741
YNL200C	NP_014199
YKR041W	NP_012967
YER073W	NP_010996
YGR144W	NP_011660
YEL006W	NP_010910
YKL225W	
YJR007W	NP_012540
YBR053C	NP_009609
YNL238W	NP_014161
YCR073W-A	NP_009999
YGL109W	
YJL075C	
YHR211W	NP_012081
YOR269W	NP_014912
YML039W	NP_013672
YLL060C	NP_013040
YDR500C	NP_010788
YPL163C	NP_015162
YKL118W	
YLL003W	NP_013098
YBR103C-A	
YAL064W-B	NP_009336
YMR258C	NP_013985
YML125C	NP_013581
YML069W	NP_013642
YOL057W	NP_014584
YKL145W	NP_012777
YPL283W-B	NP_001073292
YFR030W	NP_116686
YGR146C	NP_011662
YIL150C	NP_012116
YDL126C	NP_010157
YDL006W	NP_010278
YOL083C-A	
YMR025W	NP_013738
YGR287C	NP_011803
YOR227W	NP_014870
YDL233W	NP_010048
YCL057C-A	NP_065435
YOR362C	NP_015007
YNL266W	
YMR276W	NP_014003
YOR217W	NP_014860
YGR061C	NP_011575
YBR049C	NP_009605
YML124C	NP_013582
YPL246C	NP_015078
YDL178W	NP_010103
YOR111W	NP_014754
YLR156W	NP_757337
YLR156W	NP_757338
YLR156W	NP_757339
YLR156W	NP_878124
YLR152C	NP_013253
YLR431C	NP_013535
YMR096W	NP_013814
YNL240C	NP_014159
YKL019W	NP_012906
YGR168C	NP_011684
YGR027C	NP_011541
YGL250W	NP_011264
YJL048C	NP_012487
Q0105	NP_009315
