	CLN3_1	CLN3_2	CDC19_1	CDC19_2	LTE1_1	LTE1_2	CDC15_1	CDC15_2	CDC15_3	FUS3_1	FUS3_2	TPS1_1	TPS1_2	CDC28_1	CDC28_2	PGI1_1	PGI1_2	PGK1_1	PGK1_2	STE7_1	STE7_2	STE7_3	MBP1_1	MBP1_2	SIR2_1	SIR2_2	NTH1_1	NTH1_2	TPI1_1	TPI1_2	TPS2_1	TPS2_2	STE5_1	STE5_2	STE5_3	STE5_4	STE5_5	STE5_6	PDS1_1	PDS1_2	PDS1_3	SWI4_1	SWI4_2	BCK2_1	BCK2_2	CDC55_1	CDC55_2	CDC20_1	CDC20_2	CDC20_3	CDH1_1	CDH1_2	CDH1_3	ESP1_1	ESP1_2	ESP1_3	PFK1_1	PFK1_2	ENO1_1	ENO1_2	STE20_1	STE20_2	STE20_3	GPA1_1	GPA1_2	STE12_1	STE12_2	SOL3_1	SOL3_2	GND1_1	GND1_2	GUT2_1	GUT2_2	BAR1_1	BAR1_2	CDC6_1	CDC6_2	FAR1_1	FAR1_2	FAR1_3	FAR1_4	RPE1_1	RPE1_2	NET1_1	NET1_2	MAD2_1	MAD2_2	TDH2_1	TDH2_2	STE18_1	STE18_2	GPM1_1	GPM1_2	FBA1_1	FBA1_2	UGP1_1	UGP1_2	PDC1_1	PDC1_2	SIC1_1	SIC1_2	SIC1_3	STE11_1	STE11_2	STE11_3	SST2_1	SST2_2	TEM1_1	TEM1_2	CDC5_1	CDC5_2	CDC5_3	MCM1_1	MCM1_2	BUB2_1	BUB2_2	PGM2_1	PGM2_2	ZWF1_1	ZWF1_2	RAP1_1	RAP1_2	RAP1_3	ADH1_1	ADH1_2	RKI1_1	RKI1_2	STE4_1	STE4_2	CLN2_1	CLN2_2	TKL1_1	TKL1_2	CLB2_1	CLB2_2	CLB2_3	CLB5_1	CLB5_2	CLB5_3	STE2_1	STE2_2	STE2_3	CDC14_1	CDC14_2	TPS2_3
ENO1_2	0.0308995064123	0.764762254054	0.221092638376	0.0017969877158	0.330170535264	0.765413331768				0.603715192209	0.908066409999	0.00980729497884	0.22354719342	0.252520003369	0.0563540054546	0.868460140105	0.521432635694		0.463119993527	0.209950385981	0.00366953279416	0.884263597929	0.723034524747	0.112613654967	0.276295964417	0.993782760841	0.202805494231	0.411499361467	0.28847069906	0.965738236047	0.796059431116	0.747258455147	0.115809365508	0.259574968975	0.352310871261	0.0772564338663	0.833466700241	0.77793191341				0.00035286991884	0.83032233483			0.00667597999681	0.0415354613133	0.0358637705175	0.179225274344	0.840082894027	0.704248527148	0.670035129986	0.175080204346	0.00669547762292	0.146244167306	0.219216749813	0.0125872989215	0.360189046933	0.145670071495																																																																																						
STE20_1	0.696879459554	0.575759345346	0.515540425665	0.170078858478	0.935186783117	0.354629292302				0.651411530462	0.899628055669	0.0748954038725	0.965424791208	0.350082094542	0.561672053605	0.897689394809	0.520695396473		0.160910075588	0.0156667280814	0.493783775245	0.791116092364	0.522011875568	0.965423295364	0.868718482352	0.449534903777	0.772536476914	0.501836133094	0.0517164793331	0.14774727616	0.317610849446	0.998614966259	0.526073304742	0.564602714917	0.839022413354	0.104317903497	0.327070711524	0.382784004301	0.364695785249	0.159525593195	0.313434179325	0.399001146021	0.861988782444	0.57944638564	0.362904846636	0.823039491955	0.613961147939	0.635140860421	0.353249039648	0.82694550681	0.529686192063	0.151620073674	0.518800186347	0.0717730673322	0.339530708548	0.0885706310416	0.510846913334	0.371796166029	0.450870013487	0.653182862005																																																																																					
STE20_2	0.144439061204	0.825380519448	0.545386898481	0.478628631309	0.386706320841	0.834093143668				0.765889511958	0.369720399427	0.0907014360772	0.669246356848	0.0108464695088	0.253490105161	0.135931095695	0.46273506387		0.188850837774	0.143415982889	0.0565066023087	0.995892314205	0.804433255503	0.814399480747	0.873475279702	0.72958213406	0.988710457502	0.302278663338	0.00380746130297	0.610333832726	0.835032033513	0.254001234974	0.942300978237	0.679848443478	0.729951062431	0.304846626638	0.0583833229654	0.716910171356	0.84154773388	0.0208815079026	0.193981655531	0.0396089086558	0.5063171188	0.943071254243	0.946927480137	0.870589151017	0.662441535328	0.199620163796	0.747603695493	0.199049166734	0.792576337111	0.224071117825	0.164797386465	0.930083868187	0.787233941831	0.913435351296	0.610688260108	0.256713013571	0.599283376766	0.105629758414	0.0534500686191																																																																																				
STE20_3	0.868660847813	0.392133982266	0.238505495444	0.170898156042	0.365853727579	0.761549106443				0.537588746106	0.865863877288	0.0265387171801	0.859927182074	0.52277758852	0.0517871182192	0.969962162213	0.218393775643		0.270954235431	0.315105393843	0.18982786744	0.946310440947	0.0194129322444	0.62864253883	0.42250892345	0.274897036495	0.307694317548	0.333753826739	0.0127613299254	0.835720677636	0.359208397487	0.135468161266	0.656124650831	0.733451624158	0.753431361717	0.946070270803	0.634554019222	0.710017379162	0.166120096139	0.656157720408	0.586148364939	0.83875954175	0.285988901644	0.348758077726	0.802607632666	0.273759866721	0.374608459644	0.38587466756	0.73569598748	0.374873289373	0.292629975966	0.598822314701	0.187009486158	0.887799535062	0.538114078951	0.0966068945129	0.581448216116	0.0168143233374	0.620001849006	0.350537359567	0.178155560691	0.0890649952559																																																																																			
GPA1_1																																																																																																																																																	
GPA1_2	0.197317176474	0.628596839461	0.104314561271	0.00975378286959	0.0290974164914	0.515269394605				0.125667896256	0.415502602	0.0112040899228	0.100906345606	0.335125766464	0.203989406	0.275989114118	0.339507726397		0.753098530336	0.848360327013	0.233078087891	0.0613850208492	0.298889331272	0.0265817177174	0.407825716222	0.659982070581	0.336195695413	0.0761933262776	0.301557633992	0.167601549991	0.572395208052	0.143668665429	0.0984329064537	0.02061797503	0.00124785331285	0.108589590487	0.985134521449	0.772797983463	0.838322249561	0.22817929313	0.0524436767533	0.0172692372677	0.747142346389	0.149826413834	0.806582125238	0.0377439982977	0.0091454238757	0.272899573463	0.680923685237	0.214708770483	0.566983999724	0.0645716105945	0.270996743491	0.578569109972	0.00192442716299	0.00651446341188	0.184846392715	0.430632431894	0.98245111416	0.0564000802539	0.0810274204253	0.504721779412	0.763577900813																																																																																		
STE12_1	0.405764535666	0.957498051644	0.665135218485	0.0285547275579	0.135793974174	0.480610505532	0.736065188267	0.905346498452	0.22378172369	0.190806773675	0.569423745451	0.0101137318427	0.0729219426149	0.0274086016489	0.547281692869	0.109628090584	0.723310316953		0.885394445917	0.808862627993	0.171202045697	0.204955447247	0.664480100449	0.127885201406	0.116550900021	0.641602070712	0.857475127543	0.135633094625	0.417645112798	0.0526175616743	0.551132910827	0.0136268393351	0.0536727749515	0.229533260118	0.160344260877	0.374140728838	0.936651455991	0.519783593749	0.906390729639	0.0134461416643	0.14939462569	0.0775794704093	0.781056879469			0.155381677105	0.318543584151	0.965052531658	0.338239039209	0.482628022984	0.587769108879	0.4741295779	0.114874976455	0.675976573439	0.0347168386968	0.00534580623164	0.229813216778	0.653682585717	0.488405475889	0.0425939485564	0.0207995410528	0.572981552723	0.908179109399		0.000407629088897																																																																																
STE12_2	0.325273855092	0.0415392137256	0.136909729413	0.783874923336	0.382378953771	0.733140046832	0.108925532652	0.278206842837	0.850921379304	0.328418656968	0.298744836046	0.451452229192	0.511203104066	0.345565402507	0.296668445561	0.197372472724	0.00885561276137		0.0868770713579	0.892560818765	0.507225614683	0.000426041432424	0.00596989089442	0.000334066531759	0.426520688061	0.867050704446	0.00327385419265	0.834214163286	0.179432529378	0.602540485687	0.00428319226165	0.995245726606	0.0724370144231	0.433200418835	0.7557471755	0.159036686038	0.0593725471512	0.711525356895	0.595702399767	0.911313345796	0.952544360177	0.496671321411	0.0532635213968			0.00928671562738	0.100690339941	0.20675549833	0.00820685319618	0.000661288939509	0.907760020513	0.000397776100218	0.0250611968996	0.717524586584	0.092274694714	0.885090528114	0.766432998869	0.0778138922731	0.00316349965988	0.330090361552	0.508436324356	0.31455190062	0.268231365328		0.565073593582	0.702926907687																																																																															
SOL3_1	0.905421555351	0.936177690989	0.258236391576	0.216136467331	0.751099208839	0.958400174063	0.0810123981648	0.200849873766	0.339567907853	0.846871796547	0.4776605476	0.524481912743	0.879697419541	0.0433751820615	0.27113105285	8.95696713066e-05	0.278478480145		0.446359770439	0.195768496106	0.284349191416	0.0482880289895	0.57588837024	0.053549217685	0.689228325259	0.954133923587	0.564781978111	0.762073134687	0.334240141956	0.272928624746	0.0745963880386	0.124917918404	0.197244788212	0.992062532237	0.18597157332	0.216010906308	0.0297475709592	0.543683206225	0.979551433655	0.354567738835	0.224578141745	0.325442558011	0.486266573137	0.681998938159	0.465892259703	0.267003047973	0.488403188966	0.0974801816308	0.38595586669	0.275217079632	0.200870989462	0.736415684578	0.0337062462651	0.364338961339	0.258073952012	0.360063111245	0.435047675032	0.531308664796	0.467861404723	0.550745612846	0.980889134356	0.209270758021	0.573093253622		0.195930360991	0.207931080273	0.338251410429																																																																														
SOL3_2	0.534604755826	0.71057433132	0.944480745559	0.0187594655449	0.719860692539	0.828213071499	0.186579112711	0.306416588312	0.234001193307	0.550636810665	0.605685363337	0.0339022781355	0.0894266425766	0.204576658525	0.0548886825115	0.0137442309439	0.579834754212		0.921646812537	0.755359553728	0.0913500245127	0.224378107414	0.194131713505	0.0292533936022	0.467228718376	0.976122083895	0.808002798714	0.264787206664	0.0823696927244	0.0132910746024	0.0329640073409	0.13644969333	0.0471422478945	0.996093762844	0.40706920284	0.871520921813	0.113892857329	0.969341997271	0.786326466606	0.547792705884	0.417803108794	0.0840122356082	0.195944405541	0.581191837242	0.566699360621	0.0552892485524	0.598111508732	0.338375017099	0.950829538119	0.0784138126859	0.833589565798	0.507538200855	0.159846677148	0.731813555002	0.559224725862	0.658709923137	0.627583656494	0.637190479844	0.913684761426	0.0636672968811	0.452264318455	0.733160952415	0.249209417084		0.0249115972782	0.00822056923037	0.257792311273	0.000204213980839																																																																													
GND1_1	0.935006395181	0.817179005756	0.289898764905	0.330634241405	0.344084118812	0.941893130341	0.029064484468	0.231429510324	0.484716362234	0.281045946898	0.911028150662	0.0228944634561	0.146988523882	0.557263159099	0.181170654007	0.383383395807	0.189912671642		0.334885886529	2.4053668976e-06	0.0271438772538	0.247293704546	0.00885858931396	0.956638586927	0.16132841399	0.0184159065723	0.965318712599	0.995510295591	0.0169006936329	0.0948157400275	0.116767468442	0.129927049492	0.823005701452	0.293534030692	0.56816031608	0.0953471191826	0.526649329048	0.742231576284				0.040124136071	0.343972215285	0.545482785806	0.157864582058	0.00225959109763	0.120720057081	0.512608819803	0.46988456186	0.802769729753	0.657749781224	0.508943130259	0.0275627323429	0.0652559797747	0.951208096071	0.572494799608	0.589765549569	0.104785242114	0.690420973848	0.802380901389	0.0119155438496	0.288587734243	0.065127762372		0.592027533475	0.940114427399	0.0304106789943	0.390742659373	0.220827024795																																																																												
GND1_2	0.0520476012416	0.263244057652	0.0587492252524	0.285358885202	0.545699252582	0.722362301278	0.0425754759972	0.244940501854	0.471205370705	0.184958870294	0.0418391986136	0.504827570016	0.876009217456	0.124431339777	0.914909733141	0.0783988177156	0.332739564087		0.727308428083	0.835263428785	0.717015606452	0.212687188399	0.651269216728	0.227103828471	0.875243167638	0.292296130513	0.344419531546	0.378595788376	0.933053922436	0.00525864266679	0.0319971947305	0.00230876272866	0.915400291848	0.0443202694191	0.188817275833	0.506453202273	0.42592665702	0.426103832404				0.863987165248	0.00518804561824	0.0314429388631	0.294498734253	0.190879683352	0.563318833821	0.0676064129471	0.922150294823	0.175400672961	0.452853733892	0.0215951914164	0.00407425638053	0.612804556539	0.172915611876	0.262190887115	0.589694534563	0.485608947895	0.110231725607	0.182010023186	0.442981232768	0.209971033578	0.949596507907		0.204339415587	0.26702275511	0.0362880481921	0.0805575823822	0.029821838005	0.799362888678																																																																											
GUT2_1	0.371951832272	0.0129275330543	0.00544408025047	0.493196323633	0.750867527546	0.682383081194				0.917332549211	0.388778362827	0.0008184197445	0.492288097558	0.130724323596	0.464653360552	0.489416379571	0.0241520909707		0.062789667322	0.200592750613	0.00120109413852	0.0888820858244	0.855882838801	0.0560425219459	0.897503498079	0.213986745648	0.0232526466058	0.184216722049	0.0980471865798	0.443052676828	0.063762618274	0.376142970937	0.846959043706	0.525673168023	0.346733826439	0.344634658293	0.332652553662	0.676013055348	0.200312538757	0.340031923391	0.316849612729	0.0237779238222	0.709761808498	0.823720947269	0.941649055915	0.392031275993	0.229148813722	0.0804303025806	0.0646578888743	0.337381214212	0.982608352557	0.0550403928432	0.00168715295267	0.442107322133	0.083687576321	0.300316019615	0.977562791158	6.96755233622e-05	0.147249772727	0.145998711482	0.22800888282	0.069396570532	0.00424149896957		0.753215048662	0.484176958538	0.0375484991764	0.846539533653	0.246021324804	0.22656344818	0.166229981531																																																																										
GUT2_2	0.842813903233	0.00157784114225	5.48598352693e-05	0.633141068896	0.28781088189	0.860887853758				0.548140640608	0.322645231427	0.473560563358	0.761241061232	0.170522900248	0.620564558088	0.191790078509	0.0937307786537		0.0749293926089	0.356329019101	0.142045999653	0.279646083492	0.379781623822	0.00930717605524	0.879981942071	0.872350764978	0.128836159091	0.98569749382	0.466922653131	0.152962266505	0.0511024417986	0.155933529022	0.824337026382	0.784764225876	0.31537465624	0.221812387437	0.581992144789	0.101381306056	0.271397257673	0.427648819717	0.430364237609	0.928011023984	0.703476810335	0.256147985877	0.246322629579	0.219756631257	0.07211454315	0.895764944447	0.626687175757	0.796328056306	0.195570936025	0.0294479332297	0.130314557598	0.447679504458	0.000934136479465	0.00041868708849	0.476609662928	0.0355204194326	0.600630498864	0.852310309122	0.405573787561	0.616828256074	0.117312653688		0.00770561384322	0.17841590116	0.225816158947	0.485287732878	0.634336813936	0.415659649295	0.0866037792219	0.00601725024272																																																																									
BAR1_1	0.303899059611	0.873691220393			0.510479064159	0.183836141926				0.666456590948	0.96090956801	0.395907110697	0.398665421399						0.749361492197	0.613529446262	0.726056243966	0.0281516045969							0.873834826946	0.389124417316			0.126347086417	0.0771283228447	0.0607397444365	0.0798165512627	0.291352465098	0.940899494023	0.961134862597	0.279402603734	0.203671659714	0.156505118352	0.123242138125			0.93457044327	0.456478072099	0.00154075414859	0.0895924545117	0.677578837296	0.360835136361	0.32374125321	0.163525843229	0.874752768971	0.517876141142	0.403644629612					0.682404096186	0.0114549276347	0.778613573434		0.053334916579	0.21096876562	0.266157090972					0.652783357756	0.650415833356																																																																								
BAR1_2	0.675230808383	0.754977030836			0.139147315387	0.187495606845				0.96221166028	0.589577819239	0.767238859468	0.0273336726276						0.378029743426	0.242197697491	0.902612007262	0.399483353369							0.502503078174	0.0177926685443			0.244984662355	0.294203425927	0.310592004335	0.451148300034	0.66268421387	0.687768757205	0.667533388632	0.0919291450372	0.575003408486	0.527836867123	0.248089610647			0.563238694499	0.0851463233275	0.369790994623	0.28173929426	0.306247088524	0.0104966124108	0.0475904955616	0.534857592001	0.5034210202	0.14654439237	0.0323128808402					0.946264155043	0.382786676406	0.407281824662		0.317996832193	0.160362983152	0.637488839744					0.975884893473	0.279084084585	0.371331748772																																																																							
CDC6_1	0.942470522351	0.304486020939	0.216292160613	0.318035874663	0.489221267715	0.695194133009				0.375336601457	0.243700282361	0.571156231563	0.871850969437	0.174674274994	0.344630442604	0.0270317794459	0.591505618433		0.105615770488	0.669355801446	0.37951356427	0.174829887992	0.0655437597534	0.0562712462723	0.540286562642	0.587044319845	0.485850180864	0.00235044953134	0.203569506066	0.715676940775	0.196631094082	0.969806147123	0.19710474926	0.306346676346	0.686150825732	0.16533954319	0.0306240684207	0.974098191648	0.429261006305	0.825554122393	0.942240694552	0.639562572749	0.789048741548	0.347952278109	0.334149264328	0.273757811041	0.689912480475	0.0318420435755	0.0353111232338	0.122555364872	0.0691457174907	0.822948158275	0.452407589995	0.215998096368	0.157028736726	0.734710238887	0.811628209017	0.091145944447	0.217242610402	0.208694076251	0.306677199163	0.358491929647	0.646770399112		0.462989906123	0.664725614084	0.164533434805	0.122715974494	0.444165670199	0.952608125585	0.504807847165	0.253812927662	0.863802957429	0.402709284556	0.774041033327																																																																						
CDC6_2	0.0873319887327	0.156058347541	0.000247175381484	0.376854144828	0.219436065389	0.625151019269				0.54200221059	0.993032712793	0.0121090784022	0.751634262589	0.712738544007	0.158763974911	0.491033988778	0.97511962794		0.0242212366745	0.796449865214	0.000577222953079	0.964876647264	0.63606496664	0.844823081227	0.198128326247	0.380713619996	0.830762961412	0.192027584822	0.148087946601	0.946234370931	0.226166013464	0.440488857394	0.509880336765	0.344449932311	0.559696658928	0.26233844029	0.475560314843	0.583909922314	0.114368070551	0.972171254145	0.680810214219	0.0431155659944	0.697423594214	0.15321865831	0.925130198669	0.930327162447	0.939763956382	0.197429019457	0.231733811625	0.324201026917	0.186341022251	0.597841499038	0.311571498326	0.446004777455	0.462055977455	0.51483288426	0.752080128052	0.117774896214	0.944215616091	0.300779467315	0.714197445381	0.0985356672092	0.0585876220519		0.298432692678	0.224748373256	0.580343031904	0.832358446361	0.365098535635	0.724147761542	0.749382563253	0.00269708987797	0.0920795918723	0.68059028151	0.948077969718	0.0286172436797																																																																					
FAR1_1	0.623967180939	0.0512950788168	0.850577191386	0.00299741416634	0.0357855851242	0.780042978104				0.000139485219673	0.119834669841	0.0534797353147	0.992181628247	0.602709616608	0.0119455186491	0.999512394475	0.585277779141		0.875505115009	0.227496836436	0.0518638973691	0.207328487552	0.00311360239053	0.0108513306175	0.354627720526	0.195241514574	0.503044964478	0.0709119126826	0.0369043892052	0.148328371601	0.188911302995	0.512648430274	0.0159898352608	0.561580387352	0.251829674809	0.0403073148896	0.730856184679	0.982779660708	0.602419693663	0.370051047851	0.0239453175089	0.00156049919322	0.0660989457313	0.337538300328	0.292006322587	0.00723425562263	0.0306854829317	0.998866816966	0.376776877394	0.0810353967081	0.635006577065	0.0110813526548	0.554932604937	0.387926495813	0.0240741142765	0.0260164680027	0.539490128348	0.0831021787371	0.526649859753	0.0503422236437	0.232174982749	0.0442789760584	0.945353027682		0.0168179292314	0.0212410785457	0.0968517368202	0.758569889396	0.357214658879	0.114379606728	0.806228004377	0.125908948657	0.480240510106	0.0551111794631	0.426442928235	0.877729841321	0.165407155548																																																																				
FAR1_2	0.358714226588	0.0133660636836	0.392565321432	0.161004827418	0.0595732032287	0.249414057758				0.00771423401239	0.0760531713329	0.396826292726	0.577935573174	0.953185803833	0.0156351734656	0.679762584437	0.207968686665		0.423329566504	0.830609927909	0.259978717503	0.0550452690547	0.00580788492825	0.00590817090447	0.0485075456635	0.0981120274989	0.717401505827	0.497721385864	0.0069649335928	0.38478196999	0.145781637209	0.167812269142	0.103937938548	0.392950061919	0.15574701507	0.164622591163	0.802649983447	0.4151128889	0.21888780034	0.699736620301	0.360894168207	0.137252688463	0.549436674162	0.490024317146	0.0362327851106	0.00862216733277	0.318853803743	0.932957684799	0.836276946261	0.0204005659514	0.896443120704	0.00139260054124	0.375829203063	0.594516432035	0.0845404610207	0.126599964971	0.938446097288	0.691588175462	0.453639735103	0.694151191138	0.216268556154	0.341596196281	0.61062206395		0.0210846321582	0.10917311742	0.0709553774675	0.821000798938	0.295441656791	0.12924806129	0.306168563158	0.312977128304	0.270473968535	0.661125758211	0.967542493017	0.881067163494	0.638332841871	0.00125954258204																																																																			
FAR1_3	0.589752354751	0.129938106391	0.604297900356	0.0140761553413	0.0421398749511	0.885014898314				0.00124649977903	0.15077211856	0.0617653877475	0.606755210584	0.644952620151	0.0208733375474	0.595678307125	0.658067957254		0.957888337261	0.64632043581	0.251067696158	0.114949295416	0.00857546666356	0.0234420485612	0.330745729434	0.0799677175911	0.404939774001	0.0454081361096	0.161776856325	0.587239180444	0.15765723563	0.424329925585	0.136565961699	0.171724718375	0.129164701685	0.140011595285	0.303944813668	0.924660606598	0.526064827289	0.128135069239	0.206859098866	0.0471812219866	0.0523251779567	0.869266313828	0.717532985911	0.0196396450194	0.0474494842018	0.546638470305	0.449653068794	0.213526308807	0.485192129813	0.0407101340842	0.719140943457	0.917755760177	0.0418197302644	0.0343534801341	0.733737035507	0.0996920821824	0.332729388406	0.178286442709	0.278236557722	0.509602173938	0.153370593116		0.0365974714246	0.149247951766	0.317559896968	0.769973449356	0.348074567446	0.242232395961	0.974838462749	0.150370579732	0.751093904875	0.227969546045	0.599301294817	0.841308290131	0.332179456559	4.74601176299e-05	0.00442014131352																																																																		
FAR1_4	0.927375753991	0.073760603837	0.410241819685	0.173770035223	0.195167870085	0.947841854869				0.0341543697471	0.218013361054	0.626030583945	0.771588490543	0.196872217066	0.305731612703	0.748889328361	0.322793147021		0.727505220029	0.39004156027	0.40739948525	0.442871874285	0.258134714447	0.16789077306	0.456704449166	0.398684189233	0.435003834513	0.0372764319095	0.497105015444	0.280122751901	0.701351509996	0.595795381414	0.718735722271	0.763626032687	0.744865642402	0.439838735203	0.418760820562	0.250146757536	0.145656644248	0.496535696761	0.607575169527	0.0285539307252	0.199461544531	0.212874645175	0.400560109927	0.265554639501	0.265750752061	0.695896478333	0.463141243242	0.459105211738	0.738612316536	0.0750495387272	0.967957792852	0.172239542409	0.205866673267	0.00268273241622	0.289709106252	0.630676064169	0.261103080901	0.194354959805	0.627000293629	0.354047042226	0.10131723408		0.244248044949	0.283756167899	0.349944073528	0.472918642996	0.728766443817	0.772098887327	0.658552155331	0.853298532528	0.0821306748077	0.812914864737	0.441583115966	0.783877345731	0.68333000147	0.000579561840985	0.0320540555598	0.00804614049537																																																																	
RPE1_1	0.311571020603	0.359262293303	0.263250656442	0.0653443797883	0.447806154901	0.869553370412				0.282469347146	0.453876385636	0.580241561808	0.0492544633769	0.880467088735	0.688951591104	0.667201767579	0.200079872488		0.840666120207	0.0668813193585	0.613473662821	0.557738529156	0.629785713624	0.570478855984	0.544964018518	0.874627158033	0.108515117392	0.0380412440701	0.743796398636	0.0121222821918	0.42895226402	0.0578975010001	0.627224028067	0.146456978923	0.422945198032	0.984272160428	0.745281215066	0.209887914909	0.0121962593746	0.85353221935	0.585561680927	0.236891980836	0.521847620432	0.188678932755	0.681307922232	0.600826579708	0.669971068597	0.532697331577	0.127553256449	0.683935884696	0.446706730361	0.831541782983	0.660007539583	0.0267756238658	0.728110171494	0.43192758782	0.13768798277	0.470593139593	0.250656756803	0.0529563660372	0.395690362388	0.804813832076	0.991516873346		0.612409180561	0.134238552231	0.639375618462	0.996910286715	0.134717055406	0.0767798231195	0.0716914178957	0.769126758667	0.247160268761	0.843822928476	0.784845322752	0.185511264771	0.491127297399	0.144275464028	0.373288194852	0.596102156352	0.00712348102276																																																																
RPE1_2	0.0181242459167	0.622364896835	0.548300681751	0.603552586484	0.175685017528	0.251702373457				0.338649820505	0.400281536628	0.441776487061	0.149330851523	0.578676949456	0.367031964343	0.373483455737	0.193965363336		0.258919588264	0.624853595688	0.943635308129	0.187457127432	0.644516174319	0.588339747753	0.225280968725	0.712091526944	0.365308890312	0.114561587982	0.348903062346	0.346748659828	0.295644837891	0.395925887145	0.248052182701	0.0830542895619	0.0912455230136	0.693204258416	0.842776233638	0.994627504436	0.784679735683	0.658574963664	0.249136434927	0.771141754971	0.0164201936499	0.0115636719407	0.986370103724	0.288130061291	0.0167191330943	0.00436317422137	0.116146748094	0.112923462905	0.632994138742	0.481025946774	0.497494650475	0.11816170344	0.866489182787	0.534023830051	0.0434855278613	0.966322963576	0.0225637466041	0.35955733951	0.303851520369	0.811331863332	0.884455066578		0.125467533528	0.964029204411	0.161197345219	0.83893485366	0.607184133319	0.489222676385	0.629066229061	0.744658052838	0.385289947354	0.342642091575	0.0286896571965	0.794037043006	0.331098209172	0.648341382828	0.747691319534	0.316334327621	0.738701655332	0.778221597392																																																															
NET1_1	0.928191130012	0.000925669940379	0.231975568882	0.357939385631	0.0941285037509	0.617955830111				0.86140604523	0.826152223042	0.392604809433	0.307148263733	0.62137236716	0.32265606333	0.34489566349	0.0864332813335		0.409394591167	0.470420825664	0.706894978987	0.410313032938	0.0897406558843	0.00899536448184	0.633114102374	0.466073133783	0.111032144328	0.337148480582	0.979361762766	0.0551697942123	0.00574448258921	0.310752913306	0.520515865351	0.0654823333077	0.578119452776	0.470499930538	0.497666682432	0.213051522105	0.972556132718	0.637840582176	0.999724912514	0.30758870048	0.000678388537465	0.209884945851	0.437386643435	0.0638316857864	0.127207542998	0.0820191083011	0.300208714935	0.306293125806	0.340830186371	0.00546182452604	0.946794277394	0.784293015792	0.000784653432154	0.0315043868298	0.590017924303	0.166296357713	0.957103088111	0.83500163256	0.830202309151	0.863031425583	0.893522189682		0.303305081751	0.954659981592	0.164661965351	0.532791777915	0.434753261685	0.428167236798	0.492814976572	0.242975053686	0.00642512662438	0.0539837376778	0.317348011094	0.894415971364	0.634920348158	0.0516876043882	0.278077015907	0.138889804054	0.051669753147	0.637422545486	0.560031543666																																																														
NET1_2	0.829144425959	0.00599644899094	0.316593156297	0.927440258683	0.198137228066	0.993787582963				0.439683981215	0.996443079507	0.114561626016	0.128931505457	0.836872727056	0.954329891451	0.470174463023	0.035817595651		0.882746629048	0.803007759108	0.476451437251	0.861182543469	0.90487413486	0.10700979829	0.430781510632	0.0786271582121	0.236033499847	0.109219576872	0.338095754035	0.832036456394	0.137144770892	0.288228841473	0.458552748805	0.957131488252	0.671521214974	0.0702886965129	0.0701513746651	0.555241474189	0.790855020921	0.109520994795	0.662746788655	0.81996451594	0.127194399779	0.825722928444	0.799389879409	0.456326915569	0.477478479349	0.302816968853	0.106277992734	0.765850041266	0.702999271182	0.148515272173	0.778079207053	0.171058893984	0.000876247690853	0.00295326127706	0.601670756252	0.0159299599368	0.832490898218	0.997293221807	0.569247005999	0.642922496224	0.249087638537		0.707016744721	0.437719015506	0.828947289812	0.881803833523	0.998678071776	0.629143588915	0.996346459501	0.207716548529	0.0246676306388	0.261991016635	0.109340732137	0.754336077675	0.424604521975	0.275855298002	0.11856699086	0.268605114114	0.584750153428	0.103214362438	0.523977143672	4.55242104868e-06																																																													
MAD2_1	0.814713027112	0.171752728251	0.559563686362	0.15631705827	0.0999402365039	0.0157618162203				0.380734634428	0.467993043629	0.839312513203	0.937678256369	0.462940360786	0.0781533110106	0.684237093215	0.0804128279004		0.441967888547	0.913050148361	0.364007745918	0.508494351446	0.276250517284	0.152268766789	0.794724142448	0.354755392717	0.33489055071	0.717788800899	0.174087070464	0.131347902751	0.047846449636	0.408930624759	0.34955159763	0.669596962817	0.545356111702	0.742168968653	0.244663146863	0.46291511126	0.0395685223087	0.897421817379	0.593243171027	0.221374791667	0.00616359233677	0.247621446495	0.353013682521	0.028013962085	0.323847530981	0.296587827795	0.237347643576	0.634687795395	0.0496886234272	0.12701544922	0.965070724072	0.806657144998	0.150826913672	0.365460962767	0.537645637046	0.787862642204	0.435754965711	0.713469596894	0.908382261662	0.674801883224	0.688219366286		0.485029409872	0.358118757323	0.981600205828	0.741582739245	0.720054047926	0.310596267739	0.691114175646	0.974807335214	0.538674844766			0.865690026071	0.812245992076	0.0161814215619	0.00909407233876	0.023018211181	0.209501342884	0.965306008203	0.4882235934	0.0150834048661	0.102915441133																																																												
