	CLN3_1	CLN3_2	CDC19_1	CDC19_2	LTE1_1	LTE1_2	CDC15_1	CDC15_2	CDC15_3	FUS3_1	FUS3_2	TPS1_1	TPS1_2	CDC28_1	CDC28_2	PGI1_1	PGI1_2	PGK1_1	PGK1_2	STE7_1	STE7_2	STE7_3	MBP1_1	MBP1_2	SIR2_1	SIR2_2	NTH1_1	NTH1_2	TPI1_1	TPI1_2	TPS2_1	TPS2_2	STE5_1	STE5_2	STE5_3	STE5_4	STE5_5	STE5_6	PDS1_1	PDS1_2	PDS1_3	SWI4_1	SWI4_2	BCK2_1	BCK2_2	CDC55_1	CDC55_2	CDC20_1	CDC20_2	CDC20_3	CDH1_1	CDH1_2	CDH1_3	ESP1_1	ESP1_2	ESP1_3	PFK1_1	PFK1_2	ENO1_1	ENO1_2	STE20_1	STE20_2	STE20_3	GPA1_1	GPA1_2	STE12_1	STE12_2	SOL3_1	SOL3_2	GND1_1	GND1_2	GUT2_1	GUT2_2	BAR1_1	BAR1_2	CDC6_1	CDC6_2	FAR1_1	FAR1_2	FAR1_3	FAR1_4	RPE1_1	RPE1_2	NET1_1	NET1_2	MAD2_1	MAD2_2	TDH2_1	TDH2_2	STE18_1	STE18_2	GPM1_1	GPM1_2	FBA1_1	FBA1_2	UGP1_1	UGP1_2	PDC1_1	PDC1_2	SIC1_1	SIC1_2	SIC1_3	STE11_1	STE11_2	STE11_3	SST2_1	SST2_2	TEM1_1	TEM1_2	CDC5_1	CDC5_2	CDC5_3	MCM1_1	MCM1_2	BUB2_1	BUB2_2	PGM2_1	PGM2_2	ZWF1_1	ZWF1_2	RAP1_1	RAP1_2	RAP1_3	ADH1_1	ADH1_2	RKI1_1	RKI1_2	STE4_1	STE4_2	CLN2_1	CLN2_2	TKL1_1	TKL1_2	CLB2_1	CLB2_2	CLB2_3	CLB5_1	CLB5_2	CLB5_3	STE2_1	STE2_2	STE2_3	CDC14_1	CDC14_2	TPS2_3
ENO1_1	-0.361163178795	-0.357378118975	-0.172122597039	0.217721244204	-0.192066826966	-0.259706798298				0.00538160003158	-0.2043831513	0.248626471099	-0.0677927067157	0.172714650279	-0.0980627443408	-0.162414369547	0.642141572799		0.146780367198	-0.0637362767165	-0.275085537711	-0.208185885903	0.0601460335521	-0.153996358752	-0.450783711811	0.0550237725683	0.567656338718	-0.145324794564	-0.0934070293296	0.0302509479127	-0.18260716071	-0.0820261686022	-0.225910032868	0.859555417253	0.653124331039	-0.0194851007376	-0.563585357077	-0.230548452336				-0.522470222521	-0.140493061766			-0.105348962859	-0.0589855384059	0.105223538866	-0.460404802558	-0.397925807245	0.198424846304	-0.349265523703	-0.259900741888	-0.142401791809	-0.0169578036914	-0.225127146471	-0.0862558719411	0.228882191991																																																																																							
ENO1_2	-0.523857899848	-0.0784374106026	-0.31308873993	0.698950442814	0.293645220109	0.0918340503962				0.135639043887	-0.030309966134	0.606749738182	-0.311515066568	0.293717724994	0.470990935902	-0.0407451835923	0.156819122175		0.190843874026	-0.320377339008	-0.663737810208	-0.0382022836583	0.0928418748164	0.399005493579	-0.326469009386	-0.00240337643027	0.348651546691	0.22907956788	0.273323100733	-0.0112765586132	-0.0677737820409	-0.0844515683558	-0.784905658248	-0.625022365317	-0.535523334019	-0.836685631953	0.131172084979	0.175314101202				-0.879985672943	-0.0733373598612			0.630360178288	0.498796932524	-0.544458770495	-0.366377686609	0.0570046747294	-0.0994077950207	-0.111515076825	-0.34496599205	-0.666182801035	-0.393949345874	-0.337082613335	-0.560319410128	0.222367621894	0.346880353735																																																																																						
STE20_1	-0.119710102496	-0.171308440622	-0.220073704156	-0.445132212718	-0.0318420053599	0.35081068599				-0.153901758566	-0.0432051782699	-0.557297556844	0.0148543809887	-0.312121129448	-0.196921702102	0.0440434317756	-0.217444979682		-0.412840316675	0.70371223595	0.231295023416	0.0905804340596	-0.216775426487	-0.0148550239721	-0.0565983468459	-0.254817934815	-0.112846566698	-0.258501024878	-0.598546212464	-0.466817698973	-0.332598830337	0.000594892487556	-0.291375569859	-0.265754405918	0.095255188265	0.663303648978	-0.436849820243	0.393260876828	0.524054341609	0.732180735489	0.572199918881	0.381073032311	-0.0815663801995	-0.336781381729	0.525706879314	0.0765277147864	0.171573023603	0.161534472401	0.310178460175	-0.0748159611389	-0.212886384964	-0.462917443177	0.218410132028	-0.562297082121	0.318660695288	0.536903399193	-0.222476877767	-0.298977672998	-0.288900235946	-0.174619911044																																																																																					
STE20_2	0.428121368618	0.0679702076397	0.205002201035	-0.239240081416	-0.32939864401	0.0818956792434				0.101774231547	0.300216778725	-0.533918071783	0.145608372538	-0.729444195393	-0.37669201394	-0.479130283336	-0.247694596567		-0.389074668614	0.471256389189	0.589121229088	0.00176431751308	-0.0847039904083	0.080319742621	-0.0545329973314	-0.118047662852	-0.00554188305022	-0.387897029638	-0.790093550026	-0.173304623426	0.0712770161803	-0.376317152367	-0.0340071903508	-0.192110159961	0.161156508309	0.455108091825	-0.737761324192	0.169163671606	0.124772626768	0.932404034038	0.693582028014	0.777533381421	0.304756128072	0.0447266492502	-0.0416951438438	-0.0557859240861	0.148764011915	0.418982621779	-0.1099443865	-0.41946501691	0.0899350217645	-0.399050498835	0.450093518408	-0.0300616740277	-0.0922976038237	-0.0372409769436	0.17313526289	-0.374335507027	0.203604393472	-0.574556231155	0.546216260858																																																																																				
STE20_3	0.0509689498799	0.259377191864	0.387880666572	-0.444371119319	-0.343217083721	-0.118424616176				-0.208906198483	-0.0578385957438	-0.6618326784	-0.0604199480876	-0.216386317809	-0.598402975173	0.0129041971036	-0.403559068361		-0.329917486127	0.33422433362	0.427373510989	0.0230747786009	-0.687436639471	-0.164601705435	-0.269715025604	-0.361344136213	-0.383918689759	-0.365250393628	-0.718390100079	-0.0709759360305	-0.30654721585	-0.479626180928	0.206963179924	-0.159012624135	0.146818161963	-0.0317832836381	0.2205932299	0.173409339132	0.724621283568	0.273502235315	0.331196977049	-0.0954121676142	-0.471062877015	-0.538831528086	0.155662546388	-0.362142104904	-0.297304511687	0.290664674333	0.115292631582	-0.297147281862	0.349131430023	-0.178825129066	0.429836756431	-0.0483231572858	-0.208642472496	-0.525878546445	-0.187232898435	-0.69845477561	-0.192364732969	-0.353607748737	0.397888293714	0.490136066556																																																																																			
GPA1_1																																																																																																																																																	
GPA1_2	0.309454760468	-0.118629410614	-0.384254671218	-0.576625453278	-0.528739498038	-0.169574119625				-0.386253642126	-0.211336184306	-0.56786264779	0.387780863496	0.233911956706	-0.305124034852	0.2633533738	0.231858362492		0.077304232296	0.044425497497	0.271929573243	-0.41500245144	-0.251538456548	-0.507411785101	0.251162612697	-0.135064208649	0.290167919135	-0.508200386355	-0.236710819181	-0.312662052241	-0.138273975684	0.348503012066	0.584381226551	0.747408437359	0.89140070588	0.5706334463	0.0072973985465	-0.112714025481	0.127326285022	0.657155576536	0.874354888399	0.603276074997	-0.0909646262139	0.743466640605	0.152503257387	-0.479543789722	-0.580617676816	0.26499300454	0.100948084208	-0.298358141502	-0.132489386216	-0.410462103146	-0.251727574091	0.145055620488	0.695766653102	0.6318033606	0.317818161898	-0.192155458261	-0.00577468293265	-0.47091356044	0.547870444107	0.225627388105	0.102804335084																																																																																		
STE12_1	0.252232263258	-0.0164363460158	-0.147513599333	-0.655491831354	-0.479277056939	-0.238194782087	-0.402812715203	-0.148134182247	-0.938851969375	-0.426523133186	-0.193108305419	-0.734049915847	0.560440847534	0.659056408087	-0.204057063736	0.50922490786	0.120880502255		-0.0444336033992	-0.0745033877849	0.403800363779	-0.376377664875	-0.1478175539	-0.487906931915	0.500890497211	0.158495547971	-0.0842527967843	-0.622265652817	-0.246104169306	-0.547810301357	-0.202140134456	0.713785480544	0.746987560613	0.521921285278	0.593199957474	0.399841786251	0.0373414011988	-0.295616520806	-0.0735870159492	0.94968323347	0.743973940878	0.703809918476	0.13006550765			-0.417850917635	-0.300456439153	-0.0135131043559	0.288996454759	-0.214011840468	-0.166022024603	-0.218085469914	-0.45872058491	0.128374567242	0.587571686083	0.721771463381	0.39455817993	-0.152841556839	-0.266381499516	-0.682974858942	0.746721828005	0.2180701768	-0.0451490987559		0.832926278173																																																																																
STE12_2	0.296497207831	0.570978385719	0.478085474447	0.0937849303284	0.292714315304	-0.116443628487	0.985398099611	0.906022747573	0.232037809617	0.325664576527	0.345015474915	-0.253777314177	0.222294170132	-0.314907680395	0.346407871343	-0.420886353726	-0.742558767007		-0.493073048772	0.0416401320579	0.202404276483	0.831489287462	0.766091609218	0.881496886426	0.267475629694	-0.0573228762378	-0.920541778138	-0.0981276732598	0.396818646856	0.159578209879	0.784081279799	0.00204203986736	-0.712414367574	0.355995027245	0.145409154626	0.594679147531	-0.735875803796	0.172479670997	0.323256050585	-0.0697108376997	0.0372802095875	0.311354631019	0.747809617655			0.688348095426	0.475309230666	0.374997733845	0.696212378176	0.816443711772	-0.0357248779533	0.833716502411	0.61573376478	-0.111232320633	-0.485916017552	-0.0445521391216	0.101532153278	-0.552749020681	-0.856908609464	-0.367829733285	-0.25465982558	-0.37893164531	-0.413794721088		-0.176049626262	-0.117218868726																																																																															
SOL3_1	-0.029237364245	0.0197066379775	-0.272936979009	-0.297473867257	-0.0894980310105	-0.0147467577481	-0.991914133042	-0.950643137875	-0.861087329765	0.0506657383783	-0.184801364188	-0.155686911411	-0.0372389655591	0.467865314503	-0.265936758222	0.750273183774	0.247957657545		0.185782810213	-0.310473815147	-0.25897280714	-0.458592419992	-0.137030183928	-0.449428216101	0.11270169531	-0.0162605034014	0.161703287265	0.0854416146979	-0.234328905705	-0.264977533394	-0.418433801861	0.364533691875	0.553663867898	-0.0046756055593	0.56532666773	-0.534938667354	0.802757499537	0.279591443252	0.0321150099089	0.848869328857	0.938420485565	-0.296398554434	-0.212277973826	-0.478999766784	-0.743958229755	-0.268154647595	-0.169290626372	-0.415170417922	-0.224678611567	-0.280650002084	-0.307136223146	-0.0827044508081	-0.488775865077	-0.234797166587	0.290454987346	0.23683789782	-0.179958981853	0.144747369465	0.177255119314	0.146057687948	-0.00820904156665	-0.410951278818	0.191310236238		0.310367055204	0.412052781669	-0.319460794176																																																																														
SOL3_2	0.151949973202	0.0911427568519	-0.0171388223212	-0.53309528334	-0.10113790546	-0.0612926381587	-0.957359238857	-0.886385503802	-0.93320395906	-0.155720401601	-0.13490809657	-0.488308385714	0.400333563896	0.304747385106	-0.44720493072	0.528660872913	0.128158625398		0.0242053313245	-0.0765750053738	0.398151634652	-0.292442332115	-0.311556692366	-0.500012389404	0.203377533868	-0.00846223996327	-0.0686228162485	-0.307562083605	-0.408646278117	-0.556734412434	-0.490565243591	0.354490307088	0.76054291419	0.00230096970745	0.375083298779	-0.0758988477833	0.650152682158	-0.0180620003694	0.32937126033	0.652080626148	0.792265365133	0.496996867972	-0.38340165291	-0.611426704716	-0.629280479467	-0.446548044052	-0.129191070521	-0.247406426525	0.0161881811817	-0.438333700654	-0.05167649354	-0.162018053117	-0.335807180837	-0.0897916346597	0.152417063707	0.115569470482	0.11241085686	-0.109301836411	-0.0266733799683	-0.43356680198	0.253337175672	-0.116434209812	0.379848586207		0.512338719592	0.747192620829	-0.373550126898	0.724424615918																																																																													
GND1_1	0.0200690258728	0.0568520167898	-0.256108510795	-0.236033272443	0.262753598787	-0.020606175702	0.998958019549	0.934647956177	0.72387723994	-0.277401837015	-0.0293297862364	-0.518648234038	0.345819858681	-0.143700468086	-0.320355179299	-0.212086142204	-0.314376338998		0.234024827604	0.859590904147	0.505808021125	0.279052195591	-0.556047466374	-0.0126384804061	-0.412465721577	-0.640236349602	-0.0134101246602	0.00173556215898	-0.540428169839	-0.394303209719	-0.352762330652	-0.341350212109	-0.104833357901	-0.464625016675	-0.263417784576	0.676208494428	-0.290988036957	-0.153645235616				0.574248033068	-0.285730166073	-0.365270380075	0.734098980493	-0.656619985278	-0.368352368769	0.170633641373	0.18802126898	0.0655010228997	-0.108714586068	-0.161489327667	0.504629913128	0.456841325697	0.0160634101504	-0.147355697246	-0.132120481085	-0.383774261973	-0.104276677095	-0.065632595981	0.72311325138	0.35187836516	0.573445903863		0.131324835702	0.0257416191676	-0.64992749212	-0.208897065318	0.294595256556																																																																												
GND1_2	-0.451971339994	-0.270192983063	-0.441018694831	-0.258449138871	-0.169583464509	-0.100200382585	-0.997764539974	-0.926891677732	-0.738355493551	-0.337694610372	-0.498157007916	0.163040138945	0.038388956334	0.364971612506	0.0262935144153	0.413556500315	0.235036852553		-0.0856677482409	0.0511497979415	-0.0890305643036	-0.299616861816	0.104778034237	-0.275301957643	0.0483960053543	0.316365871871	0.28547657944	-0.26660248681	0.0206731908355	-0.613004031025	-0.468945985987	0.627858321031	0.0498954270253	-0.766718885338	-0.562351012972	-0.304663351899	0.361262426622	0.361133713385				0.0527976736391	-0.723463882684	-0.911001562396	-0.590478205066	-0.313726402909	-0.141521205676	-0.453345861503	0.025652113121	-0.344725871753	0.183185541143	-0.52294822013	-0.626870220057	-0.13227471435	0.346595620262	0.288064494015	-0.132145481022	0.170364136527	0.401443091944	0.339837550795	0.258390652103	-0.410377169871	-0.021660889635		0.304899460946	0.366908311376	-0.633743799634	0.410864897015	0.498506709949	0.0590312009685																																																																											
GUT2_1	0.217108312493	0.558566725913	0.611071307828	-0.167456144417	0.0895838435992	0.115308273613				0.0272445676297	0.22338071572	-0.701424573389	0.167803080576	-0.359398664697	-0.178514604162	-0.168902116183	-0.514665539294		-0.434864093221	0.307316761889	0.68537150269	0.400957545258	0.0446784885622	0.445322441337	-0.0397151799121	-0.36952801647	-0.580571055583	-0.362504673236	-0.390806060939	0.187112988724	0.433426709285	-0.215257133492	0.0905189499373	0.291644855004	0.421135033448	0.422794367212	-0.432348920396	-0.19450220772	0.686711075444	0.546992553302	0.568933588613	0.578800858959	0.104932817706	0.138897156057	0.0458447883894	0.208342081528	0.289584511915	0.435702693739	0.4577455693	0.247899849806	-0.00536525625622	0.446955716123	0.670287744671	-0.199746391807	-0.431552259341	-0.266944974714	0.00692212353764	-0.784596091051	-0.367059894213	-0.368117483957	0.359237440485	0.518609983539	0.734546949837		0.0772666376068	0.23631857394	0.630515853183	0.0476071137964	0.279774311411	0.291128399397	-0.331041488849																																																																										
GUT2_2	0.0487765920286	0.673328520308	0.791163801792	0.117072601735	0.29382245422	0.0495161710457				0.156684791685	0.255317171368	-0.17502828052	-0.074680955376	-0.327906375704	-0.121391974814	-0.31311652781	-0.395496800455		-0.417999402266	-0.224114739178	0.349830197302	0.261427233782	0.213659340864	0.579535732473	-0.0465454757677	-0.0495262434329	-0.410218165998	-0.00506832548262	-0.177623223217	0.341095857353	0.453600749553	-0.338793596839	-0.104036135856	-0.127826079277	-0.446389282785	-0.529308078082	0.254376460194	-0.667461819555	0.613198477113	-0.467115307695	-0.464705036584	-0.0255397769072	0.107303039293	-0.62847652065	-0.638449609293	0.295248621779	0.421717518157	0.034385300954	0.127173975538	0.0676827125775	0.310604197944	0.499494548272	0.359755710891	-0.197365069649	-0.727476934455	-0.758330217091	-0.173842405831	-0.48452754167	-0.136785420049	0.0488471873904	-0.252331392236	0.153403080703	0.456011298712		-0.591002149181	-0.43748962309	0.397678211769	-0.170487737266	-0.116663669635	-0.198337379559	-0.403598906161	0.578421561091																																																																									
BAR1_1	0.888209307158	0.197106232405			-0.695372200789	0.958595117707				-0.500285749176	-0.0613645291411	-0.812779176253	0.810247420082						0.383609859224	0.570460582747	0.417152421567	0.999022435785							0.196885076078	0.818939783772			0.980370274196	0.992669961537	0.9954519398	0.992150776223	-0.8970909224	-0.09270156854	0.0610113003344	0.905226200143	0.949258474849	0.969933803681	0.981320232522			-0.102595664693	-0.753758102477	0.999997071291	0.990113655722	0.485082910837	-0.843624286006	0.87346041989	0.967190973714	0.195471194858	0.686975240415	0.805638701499					0.478441010128	0.999838123897	-0.340786159611		0.996492651143	0.945591347627	0.91387073308					0.518765764831	-0.521941517682																																																																								
BAR1_2	-0.48830488338	0.375449011855			0.976208066184	-0.956942338892				-0.0593229350248	0.60095041213	0.357528704359	-0.999078407319						-0.828816186506	-0.928500132528	0.152380742181	-0.809493743051							-0.704321101857	-0.99960946167			-0.926865640002	-0.895103223939	-0.883330111567	-0.759233290267	0.505407709259	-0.471024380453	0.49882049217	-0.989592140689	-0.619089744685	-0.675521772594	-0.925023739936			0.633495903425	0.991069124027	-0.835987563191	-0.903660415166	-0.886508732091	0.999864075344	-0.997207147783	-0.667349378514	-0.703296791893	-0.973622743814	-0.998712142308					0.0843078729071	-0.824612250229	0.802240975587		-0.877818210436	-0.968441207535	-0.539153087308					0.0378708624933	0.905438691524	-0.83465702926																																																																							
CDC6_1	0.0177603418972	0.248735582716	0.297377666644	0.242075612395	-0.180061298021	-0.102592382851				-0.229609011274	-0.298992423998	-0.131078677064	0.0374832340687	-0.324925305469	0.229477093224	-0.506125729982	0.131508304727		-0.382930347652	0.104812957782	0.213776757303	0.324814500539	0.430837397697	0.444952764676	-0.187192931983	-0.166339830661	0.212476090397	-0.764258151396	0.305393788238	0.0894690343568	0.309905554033	0.00931603800639	-0.47426490406	0.38490532241	0.157265696491	0.505215794103	-0.71428945418	0.0127162338581	0.465683874766	-0.137443440213	0.0453796323623	0.131823447218	0.0755345217033	0.539583004916	0.552523631303	0.264536384081	0.0979606379112	0.521391316136	0.512768573485	0.389206531468	0.42575784701	-0.0550300499461	0.183363361402	-0.316391161352	-0.358997452606	-0.0887876090221	0.0586077081419	-0.39838154751	0.315579844861	0.321214694855	0.339744328716	0.306982127874	0.156072262865		0.179169409198	-0.147703631705	0.450344025684	-0.366525187809	-0.186664747933	0.0146269789423	0.16304758536	0.275388863671	0.042200473566	0.806508217956	-0.347529900244																																																																						
CDC6_2	0.402749177747	0.338697546763	0.745712784617	-0.214944167146	-0.314157155235	-0.127736209368				-0.159064680806	-0.00229253447809	-0.536789185203	-0.0734680258567	-0.0904323993448	-0.336628394089	-0.168282654717	-0.00767607722122		-0.514451343365	0.063422723062	0.715203559611	-0.0108378210759	0.116073183223	0.0481457864589	0.381681091354	0.265463378814	0.0658471135783	-0.386517819161	-0.344940579479	0.0165967187463	0.291366743113	0.188147758622	0.253822118627	0.357798366961	0.225467733321	0.418447837897	-0.274002620179	-0.212031548578	0.786736014431	0.0218583866249	0.253430679611	0.52788958703	0.109592208054	0.739495886283	0.058836568276	0.0215171382721	-0.0185973195968	0.328873997627	0.306344946276	-0.254524892273	0.316796260427	-0.12928557687	0.245231300573	-0.198079180346	-0.19128971334	-0.169747776232	0.0776328905305	-0.371088178316	-0.0183686520646	-0.266698521265	0.125008947417	0.523322865095	0.585196251447		0.251768542304	0.398517168777	0.187770938145	-0.0520640135447	0.220160852144	-0.0866988008653	-0.0785040606642	0.648004468967	0.397332769757	0.480940945038	0.0814685447481	0.477436976181																																																																					
FAR1_1	-0.137936948575	-0.511520700513	-0.058053799546	-0.752495028727	-0.584824328135	-0.085973105123				-0.90309857834	-0.497048564774	-0.507477677499	-0.0027704755915	-0.159504786916	-0.671588751475	-0.000188490341835	-0.167115077463		-0.0442733874697	0.331452959507	0.510456034778	-0.345405410818	-0.750596719799	-0.6781045249	-0.350811757377	-0.475998847344	-0.306989573288	-0.715028674084	-0.541935911055	-0.392090910702	-0.389025750408	-0.19987987525	0.766460713636	0.22441489035	0.426885062482	0.688469104048	0.134109431593	-0.00845351768771	0.317686546291	0.519124620228	0.925894680041	0.782700683078	-0.523919569764	0.549334202214	0.592906416898	-0.704002670859	-0.598526815335	0.000401543030519	0.246015535128	-0.464576373917	0.133603615739	-0.634376704967	0.165756035594	0.261608559886	0.619041149394	0.612623350753	0.187554523394	-0.498262655759	-0.214422231043	-0.601359920268	0.519420737189	0.766810839687	0.0322064242889		0.605221810758	0.745068503051	-0.58659789548	-0.0945854249501	0.278297359617	0.459275861447	0.0755480380249	0.446747708807	-0.215152857243	0.996255292224	-0.783911709761	-0.0434766574479	0.37748216031																																																																				
FAR1_2	-0.255159357445	-0.621615315607	-0.259149143282	-0.41275541747	-0.535003685511	-0.344245720754				-0.751078355968	-0.555479215446	-0.236139940638	0.156337174837	-0.0181055432574	-0.6524921408	-0.126798852132	0.374071898657		0.223482319854	0.0604258009134	0.310521537379	-0.504654301438	-0.71702589133	-0.716034497009	-0.669593593108	-0.584829306918	0.168861392644	-0.310634134745	-0.663814832395	-0.242039485181	-0.426834507102	-0.406738224945	0.576828412053	0.325329616691	0.515222657599	0.505951943619	0.0976465075056	-0.31112163305	0.666892443624	-0.238095416542	0.527564543317	0.435146487428	-0.183054841399	0.412555542213	0.90208839807	-0.693099509679	-0.300272923261	-0.0237810528951	-0.058378268795	-0.59075392085	-0.0367864333257	-0.74639139669	-0.246489248127	0.163070835273	0.496266509677	0.446021611158	0.0238147184413	-0.121895409518	0.252592559344	-0.134145015273	0.534687098795	0.425203750607	0.235868568561		0.588217013816	0.569867726059	-0.626609907501	0.0696998226231	0.314417480291	0.443263229741	0.307860776581	0.303766575233	-0.330229475999	0.507518538798	0.0509620477448	-0.042282047394	0.132303477815	0.750718641901																																																																			
FAR1_3	-0.151559387296	-0.4091455293	-0.158815669239	-0.660096116239	-0.569614833222	-0.0445816375564				-0.838930273718	-0.463766033832	-0.493161378646	-0.1447520734	-0.141401073977	-0.630508703003	0.162563976204	-0.135868448195		-0.0149283466638	0.129191504872	0.316095359324	-0.424308362323	-0.693443765107	-0.621212016088	-0.367367271023	-0.611791960471	-0.376659590309	-0.764313142318	-0.380500356716	-0.152572220143	-0.415774732529	-0.242694780646	0.5363661864	0.4987389787	0.544990025401	0.532445436511	0.386669246095	0.0370244065901	0.381711199161	0.769520068217	0.67966997602	0.558689374641	-0.548374411627	0.102859663723	0.22372981182	-0.635278842536	-0.558132025002	-0.16919286135	0.211308263619	-0.341029719562	0.19542070331	-0.533138583204	0.101407827081	0.0318409644012	0.570339828478	0.588519779666	0.104625772264	-0.476534964144	-0.322932852046	-0.437606608359	0.477756916644	-0.302518923195	0.601160037702		0.542674408031	0.522206963002	-0.376761436481	0.0900041848816	0.283411210403	0.349185916305	0.00972790403458	0.42249362301	-0.0975985674891	0.936566654173	-0.588672813295	0.0565626742829	0.269067762511	0.855614749147	0.689946805157																																																																		
FAR1_4	-0.025765701044	-0.474725867186	-0.249912278081	-0.401599438561	-0.384016325798	-0.0201747293317				-0.639391068559	-0.403863622755	-0.137124812228	0.0819369397537	-0.382669234353	-0.308125279893	-0.0984886344422	-0.297951169466		0.0982760395222	0.239451279156	0.23103883946	-0.21440920313	-0.338359816712	-0.406669758443	-0.28534896249	-0.321619063719	-0.354694315441	-0.783151507594	-0.190221290545	-0.298334753837	-0.117867205518	0.162512924871	0.140348702299	-0.1173688001	0.126930643809	0.295669745981	-0.308816516125	0.42825352351	-0.748383757678	0.406949257079	0.313419425303	0.604751260868	-0.380636566021	0.673254805663	-0.491356663633	-0.3334440654	-0.33331524634	-0.110170729573	0.205208659628	-0.207024525494	-0.0941336959201	-0.472876922728	0.0113568270226	0.402908640276	0.375678176106	0.757940032272	0.317977364735	-0.147469143564	-0.371152561973	-0.423462695485	-0.225396542158	0.415386796277	-0.667553240317		0.320443471633	0.401786766745	-0.35401460424	-0.218668694427	-0.106646743416	0.0891522345622	-0.135664930138	0.0569860231552	-0.499624542251	0.289661008261	-0.768925746152	-0.0774270970076	0.114947182556	0.781512187282	0.554191014533	0.654982141386																																																																	
RPE1_1	-0.245231535221	-0.222786107525	-0.270189388912	-0.431124604811	0.21215049856	0.046406395205				-0.276614884251	-0.194734428504	-0.135484684603	0.456853948422	-0.0369990747771	-0.098279353072	0.105535231489	-0.307649984766		-0.0494512372881	0.428927353474	0.123842532173	0.143529019714	-0.118221693576	-0.138957711175	0.185073886351	-0.0486366706874	-0.431237213827	-0.539239772887	-0.0803109708723	-0.56277749623	-0.192843418937	0.442356531146	-0.225254037906	-0.609232284326	-0.363431488744	-0.00926485986699	-0.151784123761	0.540959670157	-0.952867025496	0.115291448857	-0.331685363194	0.325218425737	-0.179604441105	-0.699386001679	-0.253026610609	-0.12824174082	0.104606803667	-0.162695345172	0.384489725321	0.10657131628	-0.18564355229	-0.052321139872	-0.107953647325	0.535384607853	-0.0910770042202	0.204136942522	0.353447809805	-0.176186057852	-0.294822325053	-0.476831496007	0.257500801424	0.0761090764153	0.00327931713152		0.124211383151	0.480948579301	-0.159541526195	-0.000953098222882	0.355960178704	0.415611260686	0.422285699366	-0.0681492702829	-0.264196743583	-0.24286905562	-0.331567120484	-0.317362895897	-0.168246952723	0.428278711475	0.269472106665	0.162379171372	0.704939815362																																																																
RPE1_2	0.535533538826	0.120771563679	-0.14694516019	0.127290357364	-0.369167571753	-0.315694407068				-0.247270133756	-0.218143377665	-0.187627674643	0.343951985112	0.136039591657	-0.219296421676	-0.216430458612	0.311667087885		0.272560656057	-0.11991510087	0.0174002018348	-0.316036744507	-0.113194290347	-0.132622658554	-0.361208395305	-0.113456084265	0.251792332069	-0.424718166143	-0.22750663564	0.228498453456	0.253177911212	-0.206670821749	0.50466313213	0.694977429479	0.682320807965	0.183806758734	-0.093014284145	0.0031646769588	-0.169933594053	0.271529054307	0.635582698222	0.0821012275436	0.606970174714	0.954518853078	0.0107050999717	-0.257017713006	-0.54117831279	0.654471641134	-0.395455941706	-0.398691128559	-0.117122870812	-0.172131467429	-0.165818408008	0.393465517705	0.0441156783683	-0.162176021798	0.467648422841	0.0103912929306	0.548672704545	-0.237080185411	-0.309265828518	0.0735249831179	0.0448000036474		0.364040488444	0.0154542880452	-0.453531839224	-0.0499952958049	-0.126025658544	-0.168976361643	-0.118468400569	-0.0755990094434	-0.19976691764	0.8586220029	-0.998984717328	0.0641901410599	0.235813363564	-0.139967797288	0.0989726108778	-0.301766271375	0.102611103304	-0.0653970193451																																																															
NET1_1	-0.0236565681147	-0.727851290734	-0.306194051748	-0.237856549783	-0.447836034051	-0.140308815629				0.0493300635544	-0.0620383626814	0.20809539448	-0.247413218366	0.129121477422	-0.255311647587	0.244189367982	0.428143686348		0.21405157044	0.187798371348	-0.0984795054874	-0.213641897893	-0.424140212984	-0.6122145955	0.162489928238	0.245908109467	0.463071242021	0.289621194384	-0.00679146109848	-0.472996008649	-0.639107350588	-0.261448636029	-0.295121879288	-0.724589943576	-0.256901055393	0.329491738636	-0.310671655991	0.53783848093	0.0215560324564	0.288492625843	-0.000216053207805	0.282532184418	-0.775625392869	-0.67643670099	0.458487630869	-0.459004907765	-0.384811803291	-0.463254536671	-0.286693826572	-0.283258522219	0.246190994522	-0.641987324265	0.0175183940595	-0.0772748618005	0.770027816382	0.555665904929	-0.140747832165	0.351665427779	0.0152069470731	-0.0588388093772	-0.0733898956629	-0.0590698374961	-0.0458460213271		0.265359406871	0.0222654258285	-0.505911467315	0.16265835013	0.202912912308	0.205772323714	0.178598901437	-0.281512888621	-0.601660440509	-0.996406849508	0.878305928693	-0.0326568100005	-0.116464214862	0.549612363939	0.325327874938	0.433525212431	0.549647181598	-0.115609748247	-0.142702919231																																																														
